Dimension,Escenario,Algoritmo,Tiempo_clasificador_s,Exactitud,Precisión,Recall,F1-score,Sensibilidad,Especificidad,Precisión positiva,Tasa de falsos positivos,Valor F2,Valor F0.5,TP,TN,FP,FN,Repeticion,Fold,k_seleccionado,N_terminos_anadidos,Umbral_similitud,Politicos_test_pct
200,Escenario 1,Naïve Bayes,0.3272032000022591,0.6052710392333034,0.9353598242080206,0.5094245537049965,0.6596074380165289,0.5094245537049965,0.8939621507960348,0.9353598242080206,0.10603784920396515,0.5604687397134016,0.8013554642151172,10216.0,5952.0,706.0,9838.0,1,2,2,0,,75.07487271638215
200,Escenario 1,SVM,3.7657388000006904,0.9987646001796945,0.9991523310895039,0.999202154183704,0.9991772420155077,0.999202154183704,0.9974466806848904,0.9991523310895039,0.0025533193151096424,0.9991921891673564,0.9991622953108483,20038.0,6641.0,17.0,16.0,1,2,2,0,,75.07487271638215
200,Escenario 2,Árbol de Decisión,59.04551580000407,0.9461665169212339,0.969458694922568,0.9618952476095334,0.9656621615167869,0.9618952476095334,0.8880688806888068,0.969458694922568,0.11193111931119311,0.9633984810512574,0.9679365048971268,20220.0,5054.0,637.0,801.0,1,2,2,100,0.8012666702270508,78.69496855345912
200,Escenario 2,KNN,20.56784080000216,0.9400269541778976,0.960449566083369,0.9634651063222491,0.9619549729267598,0.9634651063222491,0.8534528202424881,0.960449566083369,0.14654717975751186,0.962860484354052,0.9610511630555476,20253.0,4857.0,834.0,768.0,1,2,2,100,0.8012666702270508,78.69496855345912
200,Escenario 2,Naïve Bayes,0.3068531999961124,0.593628331835879,0.9485527709142252,0.5113457970600828,0.6644824282137669,0.5113457970600828,0.8975575470040414,0.9485527709142252,0.10244245299595853,0.5632703110589419,0.8100348158977528,10749.0,5108.0,583.0,10272.0,1,2,2,100,0.8012666702270508,78.69496855345912
200,Escenario 2,SVM,3.1665546000003815,0.9991764001197964,0.9994291965942064,0.999524285238571,0.9994767386547426,0.999524285238571,0.9978914074855034,0.9994291965942064,0.0021085925144965737,0.9995052660622032,0.9994482128756671,21011.0,5679.0,12.0,10.0,1,2,2,100,0.8012666702270508,78.69496855345912
200,Escenario 1,Árbol de Decisión,65.67534219999652,0.9177523210542079,0.9407727883037446,0.9495081308974102,0.9451202757724877,0.9495081308974102,0.8245433117265764,0.9407727883037446,0.1754566882734237,0.9477481088121837,0.9425069748903946,18918.0,5597.0,1191.0,1006.0,1,3,2,0,,74.58820005989817
200,Escenario 1,KNN,20.803599599996232,0.9469152440850555,0.9725257889898887,0.9558321622164224,0.9641067179668911,0.9558321622164224,0.9207424867413082,0.9725257889898887,0.0792575132586918,0.9591248816454804,0.9691405772910475,19044.0,6250.0,538.0,880.0,1,3,2,0,,74.58820005989817
200,Escenario 1,Naïve Bayes,0.35544169999775477,0.6013027852650494,0.9276886183361004,0.5048183095763903,0.6538386530585711,0.5048183095763903,0.8845020624631703,0.9276886183361004,0.1154979375368297,0.5554573770129669,0.7945711938317639,10058.0,6004.0,784.0,9866.0,1,3,2,0,,74.58820005989817
200,Escenario 1,SVM,3.980498199998692,0.998989218328841,0.999247252471521,0.9993977113029512,0.9993224762239341,0.9993977113029512,0.9977902180318209,0.999247252471521,0.00220978196817914,0.9993676159119882,0.9992773406134575,19912.0,6773.0,15.0,12.0,1,3,2,0,,74.58820005989817
200,Escenario 2,Árbol de Decisión,61.2913303000023,0.9243411200958371,0.9469549992902097,0.9569625095638867,0.9519324533238197,0.9569625095638867,0.8067241379310345,0.9469549992902097,0.19327586206896552,0.9549441215487541,0.9489397215583627,20012.0,4679.0,1121.0,900.0,1,3,2,100,0.7890698313713074,78.2869122491764
200,Escenario 2,KNN,20.613385700002254,0.9517819706498952,0.9754336660529122,0.9626530221882172,0.9690012033694344,0.9626530221882172,0.9125862068965517,0.9754336660529122,0.08741379310344828,0.965182287171816,0.9728504600634037,20131.0,5293.0,507.0,781.0,1,3,2,100,0.7890698313713074,78.2869122491764
200,Escenario 2,Naïve Bayes,0.36738559999503195,0.5917565139263252,0.9433761630482942,0.5090856924254017,0.6613038481846135,0.5090856924254017,0.8898275862068965,0.9433761630482942,0.11017241379310345,0.5607112384523822,0.8058802155877187,10646.0,5161.0,639.0,10266.0,1,3,2,100,0.7890698313713074,78.2869122491764
200,Escenario 2,SVM,4.36313859999791,0.9989517819706499,0.9994260570116702,0.9992348890589136,0.9993304638928743,0.9992348890589136,0.9979310344827587,0.9994260570116702,0.0020689655172413794,0.9992731167986534,0.9993878175696358,20896.0,5788.0,12.0,16.0,1,3,2,100,0.7890698313713074,78.2869122491764
200,Escenario 1,Árbol de Decisión,69.56012370000099,0.9335504642108415,0.958836304863882,0.9518652226233454,0.9553380469516645,0.9518652226233454,0.879580378250591,0.958836304863882,0.12041962174940898,0.9532513181019332,0.9574339318135969,18984.0,5953.0,815.0,960.0,1,4,2,0,,74.66307277628033
200,Escenario 1,KNN,20.68628069999977,0.9443695717280622,0.9722165370446173,0.952717609306057,0.9623683144246353,0.952717609306057,0.9197695035460993,0.9722165370446173,0.08023049645390071,0.956554571083367,0.9682531593966571,19001.0,6225.0,543.0,943.0,1,4,2,0,,74.66307277628033
200,Escenario 1,Naïve Bayes,0.3246634000024642,0.596136567834681,0.9275308180799402,0.4979943842759727,0.6480490669450607,0.4979943842759727,0.8853427895981087,0.9275308180799402,0.11465721040189125,0.5488263118341364,0.791066649675035,9932.0,5992.0,776.0,10012.0,1,4,2,0,,74.66307277628033
200,Escenario 1,SVM,3.9434805999990203,0.9985774183887391,0.999097382408986,0.9989971921379863,0.9990472847615705,0.9989971921379863,0.9973404255319149,0.999097382408986,0.0026595744680851063,0.9990172285846086,0.9990773427471117,19924.0,6750.0,18.0,20.0,1,4,2,0,,74.66307277628033
200,Escenario 2,Árbol de Decisión,56.95573390000209,0.940251572327044,0.9630816316771077,0.9606926489529171,0.9618856569709128,0.9606926489529171,0.8657157766568099,0.9630816316771077,0.13428422334319012,0.9611694968643509,0.9626028850841721,20139.0,4977.0,772.0,824.0,1,4,2,100,0.7955877184867859,78.47783767595088
200,Escenario 2,KNN,20.841466499994567,0.9509583707696915,0.9751922239953577,0.961980632543052,0.9685413764948849,0.961980632543052,0.9107670899286833,0.9751922239953577,0.08923291007131676,0.9645942352029542,0.9725209540987085,20166.0,5236.0,513.0,797.0,1,4,2,100,0.7955877184867859,78.47783767595088
200,Escenario 2,Naïve Bayes,0.3612167999963276,0.5873390236597784,0.94311697574893,0.5046033487573344,0.6574474035861898,0.5046033487573344,0.8890241781179336,0.94311697574893,0.11097582188206645,0.5563386207767071,0.8034697008826166,10578.0,5111.0,638.0,10385.0,1,4,2,100,0.7955877184867859,78.47783767595088
200,Escenario 2,SVM,4.400298799999291,0.9985774183887391,0.9992365319463664,0.9989505318895197,0.9990935114503817,0.9989505318895197,0.997216907288224,0.9992365319463664,0.002783092711775961,0.9990077188027746,0.9991793188346327,20941.0,5733.0,16.0,22.0,1,4,2,100,0.7955877184867859,78.47783767595088
200,Escenario 1,Árbol de Decisión,69.01918190000288,0.9216457023060797,0.9431090532952419,0.9532984814538212,0.9481763933939139,0.9532984814538212,0.82571299230421,0.9431090532952419,0.17428700769578995,0.9512430198128018,0.9451294758769115,19147.0,5472.0,1155.0,938.0,1,5,2,0,,75.19092542677448
200,Escenario 1,KNN,20.91163119999692,0.9371443545971848,0.9576785359061071,0.9587752053771471,0.9582265568631354,0.9587752053771471,0.8715859363211106,0.9576785359061071,0.12841406367888938,0.9585556705957311,0.9578976690510063,19257.0,5776.0,851.0,828.0,1,5,2,0,,75.19092542677448
200,Escenario 1,Naïve Bayes,0.36150930000439985,0.610587002096436,0.936367733213159,0.5172516803584765,0.6663887107119949,0.5172516803584765,0.8934661234344349,0.936367733213159,0.10653387656556511,0.5681084923716301,0.8057860854727371,10389.0,5921.0,706.0,9696.0,1,5,2,0,,75.19092542677448
200,Escenario 1,SVM,3.9988972999999532,0.9988769092542678,0.9991040764521427,0.9994025392083644,0.9992532855436081,0.9994025392083644,0.9972838388411046,0.9991040764521427,0.002716161158895428,0.9993428323923889,0.999163754741212,20073.0,6609.0,18.0,12.0,1,5,2,0,,75.19092542677448
200,Escenario 2,Árbol de Decisión,63.93961770000169,0.9292078466606768,0.9499649614576033,0.9612366455516688,0.9555675650273737,0.9612366455516688,0.8073047858942065,0.9499649614576033,0.19269521410579346,0.9589609605644165,0.9521981006612097,20334.0,4487.0,1071.0,820.0,1,5,2,100,0.8100813627243042,79.19287211740041
200,Escenario 2,KNN,20.654830699997547,0.9419736448038335,0.9614877589453861,0.9653966152973433,0.9634382223899608,0.9653966152973433,0.852824757106873,0.9614877589453861,0.14717524289312703,0.9646123035066505,0.9622669958723636,20422.0,4740.0,818.0,732.0,1,5,2,100,0.8100813627243042,79.19287211740041
200,Escenario 2,Naïve Bayes,0.3213395999991917,0.5988694219826295,0.9511625896793154,0.5201853077432164,0.6725544723894509,0.5201853077432164,0.8983447283195394,0.9511625896793154,0.1016552716804606,0.5720226646566512,0.8159572890404865,11004.0,4993.0,565.0,10150.0,1,5,2,100,0.8100813627243042,79.19287211740041
200,Escenario 2,SVM,3.4862827000033576,0.9987271638215034,0.999149177538287,0.9992436418644228,0.9991964074686835,0.9992436418644228,0.9967614249730119,0.999149177538287,0.0032385750269881253,0.9992247475702455,0.999168068974645,21138.0,5540.0,18.0,16.0,1,5,2,100,0.8100813627243042,79.19287211740041
200,Escenario 1,Árbol de Decisión,59.50492210000084,0.9236298292902066,0.9451296494124503,0.9553352311769903,0.9502050380785003,0.9553352311769903,0.8217103187125276,0.9451296494124503,0.17828968128747238,0.9532765207170144,0.9471532846715328,19464.0,5208.0,1130.0,910.0,2,1,2,0,,76.27283617849656
200,Escenario 1,KNN,20.664393999999447,0.9495357891584306,0.975079904115062,0.9583292431530381,0.9666320114857171,0.9583292431530381,0.9212685389712844,0.975079904115062,0.07873146102871569,0.9616331757289204,0.9716830894794466,19525.0,5839.0,499.0,849.0,2,1,2,0,,76.27283617849656
200,Escenario 1,Naïve Bayes,0.3282318999990821,0.5943396226415094,0.9377639067376538,0.5014233827427113,0.6534476141742357,0.5014233827427113,0.8930261912275166,0.9377639067376538,0.10697380877248343,0.5528736876285312,0.7987490226739641,10216.0,5660.0,678.0,10158.0,2,1,2,0,,76.27283617849656
200,Escenario 1,SVM,4.085901300000842,0.9872342018568434,0.9844271412680756,0.9990674388927064,0.9916932596039073,0.9990674388927064,0.9491953297570211,0.9844271412680756,0.050804670242978855,0.9961046460415178,0.9873207737529346,20355.0,6016.0,322.0,19.0,2,1,2,0,,76.27283617849656
200,Escenario 2,Árbol de Decisión,65.26741049999691,0.9401392632524708,0.9653203736906671,0.95948037330582,0.9623915139826422,0.95948037330582,0.8636110595657821,0.9653203736906671,0.13638894043421784,0.9606427135961535,0.9641466931827821,20459.0,4654.0,735.0,864.0,2,1,2,100,0.806749165058136,79.82554657082959
200,Escenario 2,KNN,20.857855299997027,0.956648697214735,0.978228904804819,0.9672184964592224,0.9726925435079942,0.9672184964592224,0.9148264984227129,0.978228904804819,0.08517350157728706,0.969400705052879,0.9760068146325304,20624.0,4930.0,459.0,699.0,2,1,2,100,0.806749165058136,79.82554657082959
200,Escenario 2,Naïve Bayes,0.3267974000045797,0.5834082060497154,0.9500308996203761,0.504666322750082,0.6591730474732006,0.504666322750082,0.894971237706439,0.9500308996203761,0.10502876229356095,0.5568780467609891,0.8075070162536957,10761.0,4823.0,566.0,10562.0,2,1,2,100,0.806749165058136,79.82554657082959
200,Escenario 2,SVM,3.675109900003008,0.9992887091943695,0.9994373593398349,0.9996717159874314,0.9995545239267544,0.9996717159874314,0.9977732417888291,0.9994373593398349,0.002226758211170904,0.9996248358656913,0.9994842218783702,21316.0,5377.0,12.0,7.0,2,1,2,100,0.806749165058136,79.82554657082959
200,Escenario 1,Árbol de Decisión,68.64826380000159,0.935759209344115,0.9616149562450278,0.9534608558469729,0.9575205465887712,0.9534608558469729,0.879900435594275,0.9616149562450278,0.12009956440572496,0.9550805941845765,0.9599729976571497,19340.0,5656.0,772.0,944.0,2,2,2,0,,75.93590895477688
200,Escenario 1,KNN,20.565816099995573,0.933812518718179,0.957818217782613,0.9548905541313351,0.9563521453611811,0.9548905541313351,0.8672993154947106,0.957818217782613,0.13270068450528935,0.9554746541960181,0.9572312497528961,19369.0,5575.0,853.0,915.0,2,2,2,0,,75.93590895477688
200,Escenario 1,Naïve Bayes,0.36259160000190604,0.5984201856843366,0.933188287553259,0.5074935910076908,0.6574485071052212,0.5074935910076908,0.8853453640323584,0.933188287553259,0.11465463596764157,0.5584428266082221,0.7991243323810707,10294.0,5691.0,737.0,9990.0,2,2,2,0,,75.93590895477688
200,Escenario 1,SVM,3.7107396999999764,0.9984651093141659,0.998915561689752,0.9990633011240386,0.9989894259446402,0.9990633011240386,0.9965774735532047,0.998915561689752,0.003422526446795271,0.999033749741183,0.9989451060809212,20265.0,6406.0,22.0,19.0,2,2,2,0,,75.93590895477688
200,Escenario 2,Árbol de Decisión,65.32040490000509,0.9280098831985625,0.950053530698692,0.9600188146754468,0.955010177105023,0.9600188146754468,0.8031914893617021,0.950053530698692,0.19680851063829788,0.9580090684640876,0.952030002238973,20410.0,4379.0,1073.0,850.0,2,2,2,100,0.8035189509391785,79.58969751422582
200,Escenario 2,KNN,20.8498299999992,0.9545522611560348,0.97660485021398,0.9660395108184384,0.9712934499881769,0.9660395108184384,0.9097578870139399,0.97660485021398,0.09024211298606016,0.968134250966343,0.9744733345985955,20538.0,4960.0,492.0,722.0,2,2,2,100,0.8035189509391785,79.58969751422582
200,Escenario 2,Naïve Bayes,0.34357059999456396,0.5891359688529499,0.9472128011131403,0.5123236124176858,0.6649775634176868,0.5123236124176858,0.8886647101980925,0.9472128011131403,0.11133528980190756,0.564124343529558,0.8097418817651957,10892.0,4845.0,607.0,10368.0,2,2,2,100,0.8035189509391785,79.58969751422582
200,Escenario 2,SVM,3.953903599998739,0.9991389637616053,0.9996706037362948,0.999247412982126,0.9994589635623721,0.999247412982126,0.9987160674981658,0.9996706037362948,0.0012839325018341892,0.9993320224666247,0.9995859369118422,21244.0,5445.0,7.0,16.0,2,2,2,100,0.8035189509391785,79.58969751422582
200,Escenario 1,Árbol de Decisión,59.77898619999905,0.9174902665468703,0.9410536779324056,0.9489775461106656,0.9449990017967658,0.9489775461106656,0.8245562130177515,0.9410536779324056,0.17544378698224852,0.9473821151228885,0.9426278476979448,18934.0,5574.0,1186.0,1018.0,2,3,2,0,,74.69302186283319
200,Escenario 1,KNN,20.705072400000063,0.9335130278526504,0.956179098484088,0.9547413793103449,0.9554596980488539,0.9547413793103449,0.8708579881656805,0.956179098484088,0.12914201183431953,0.9550285771583275,0.9558912083500603,19049.0,5887.0,873.0,903.0,2,3,2,0,,74.69302186283319
200,Escenario 1,Naïve Bayes,0.32780360000469955,0.602538185085355,0.928643585269538,0.5068163592622293,0.6557504620472747,0.5068163592622293,0.8850591715976331,0.928643585269538,0.11494082840236687,0.5574605554759253,0.796120173836367,10112.0,5983.0,777.0,9840.0,2,3,2,0,,74.69302186283319
200,Escenario 1,SVM,3.861524500003725,0.9871967654986523,0.9837675152950464,0.9993484362469928,0.9914967677772253,0.9993484362469928,0.9513313609467455,0.9837675152950464,0.048668639053254435,0.9961928934010152,0.9868447101678809,19939.0,6431.0,329.0,13.0,2,3,2,0,,74.69302186283319
200,Escenario 2,Árbol de Decisión,59.44878310000058,0.9238544474393531,0.9465379180405087,0.9571782414023055,0.9518283440697234,0.9571782414023055,0.8015040223854495,0.9465379180405087,0.19849597761455054,0.9550310818774594,0.948647015503144,20095.0,4583.0,1135.0,899.0,2,3,2,100,0.7915170788764954,78.59389038634322
200,Escenario 2,KNN,20.65595100000064,0.9405884995507637,0.9604270462633452,0.9641326093169477,0.9622762604292947,0.9641326093169477,0.8541448058761805,0.9604270462633452,0.1458551941238195,0.9633892109546791,0.9611658783976295,20241.0,4884.0,834.0,753.0,2,3,2,100,0.7915170788764954,78.59389038634322
200,Escenario 2,Naïve Bayes,0.32080100000166567,0.5907457322551662,0.9437290527429881,0.5096694293607698,0.6618829642459483,0.5096694293607698,0.888422525358517,0.9437290527429881,0.11157747464148303,0.5613026417944897,0.8063786814578121,10700.0,5080.0,638.0,10294.0,2,3,2,100,0.7915170788764954,78.59389038634322
200,Escenario 2,SVM,3.733457599999383,0.9871593291404612,0.9843332238847976,0.9995713060874536,0.991893744239359,0.9995713060874536,0.9415879678209164,0.9843332238847976,0.0584120321790836,0.9964860629659528,0.9873435588595088,20985.0,5384.0,334.0,9.0,2,3,2,100,0.7915170788764954,78.59389038634322
200,Escenario 1,Árbol de Decisión,60.10855110000557,0.9369197364480384,0.9606948329162373,0.9567979669631512,0.9587424401949022,0.9567979669631512,0.87184,0.9606948329162373,0.12816,0.9575748090034922,0.9599129223950263,19578.0,5449.0,801.0,884.0,2,4,2,0,,76.60227613057802
200,Escenario 1,KNN,20.609333100001095,0.9463536987121893,0.9734759890520029,0.9560160297136154,0.9646670118598516,0.9560160297136154,0.91472,0.9734759890520029,0.08528,0.9594577361859078,0.9699331627694809,19562.0,5717.0,533.0,900.0,2,4,2,0,,76.60227613057802
200,Escenario 1,Naïve Bayes,0.3713229999993928,0.5946765498652291,0.9403162416598118,0.502785651451471,0.6552240231824985,0.502785651451471,0.89552,0.9403162416598118,0.10448,0.5543760575068165,0.8009217450876592,10288.0,5597.0,653.0,10174.0,2,4,2,0,,76.60227613057802
200,Escenario 1,SVM,3.859972199999902,0.9866352201257862,0.983688591637396,0.9991203205942724,0.9913444053824706,0.9991203205942724,0.94576,0.983688591637396,0.05424,0.9959953620251191,0.9867366835917138,20444.0,5911.0,339.0,18.0,2,4,2,0,,76.60227613057802
200,Escenario 2,Árbol de Decisión,47.17514939999819,0.9341494459418987,0.9529828109201214,0.9657212053467468,0.9593097226398946,0.9657212053467468,0.8048082427017744,0.9529828109201214,0.19519175729822552,0.9631463555117891,0.9555035344644849,20735.0,4218.0,1023.0,736.0,2,4,2,100,0.7872353792190552,80.3796046720575
200,Escenario 2,KNN,20.81632830000308,0.9565363881401617,0.9770293122886133,0.9687019700992036,0.9728478215112608,0.9687019700992036,0.9066971951917573,0.9770293122886133,0.0933028048082427,0.970356063150823,0.9753524098927998,20799.0,4752.0,489.0,672.0,2,4,2,100,0.7872353792190552,80.3796046720575
200,Escenario 2,Naïve Bayes,0.33460390000254847,0.5854672057502246,0.9554134548002803,0.5079875180475991,0.6633016085383282,0.5079875180475991,0.9028811295554283,0.9554134548002803,0.09711887044457165,0.5604830421377184,0.8123184627988381,10907.0,4732.0,509.0,10564.0,2,4,2,100,0.7872353792190552,80.3796046720575
200,Escenario 2,SVM,3.5100807000053464,0.9864854746930218,0.9842187356638223,0.9992082343626286,0.991656844392059,0.9992082343626286,0.9343636710551422,0.9842187356638223,0.06563632894485785,0.9961739195037239,0.9871805490369306,21454.0,4897.0,344.0,17.0,2,4,2,100,0.7872353792190552,80.3796046720575
200,Escenario 1,Árbol de Decisión,67.97419470000023,0.9377807726864331,0.9623069498069498,0.9576849183477426,0.9599903707270101,0.9576849183477426,0.8674473862864902,0.9623069498069498,0.13255261371350985,0.9586057692307692,0.9613789778206364,19939.0,5111.0,781.0,881.0,2,5,2,0,,77.9424977538185
200,Escenario 1,KNN,20.84990950000065,0.9509958071278826,0.9740972930942314,0.9627281460134486,0.9683793511607122,0.9627281460134486,0.9095383570943653,0.9740972930942314,0.09046164290563476,0.9649806946089334,0.9718020324257234,20044.0,5359.0,533.0,776.0,2,5,2,0,,77.9424977538185
200,Escenario 1,Naïve Bayes,0.31549819999781903,0.5954627133872417,0.9414565332392876,0.5128722382324687,0.6640134320004974,0.5128722382324687,0.8873048200950441,0.9414565332392876,0.11269517990495587,0.5642451015620046,0.8066416873149211,10678.0,5228.0,664.0,10142.0,2,5,2,0,,77.9424977538185
200,Escenario 1,SVM,3.7474225999976625,0.9877957472297095,0.9852258736622787,0.9993275696445725,0.9922266202489389,0.9993275696445725,0.9470468431771895,0.9852258736622787,0.05295315682281059,0.9964750282572463,0.9880142840861604,20806.0,5580.0,312.0,14.0,2,5,2,0,,77.9424977538185
200,Escenario 2,Árbol de Decisión,66.94311759999982,0.944743935309973,0.9665841584158416,0.9657873042044518,0.9661855670103093,0.9657873042044518,0.8505535055350554,0.9665841584158416,0.14944649446494465,0.9659465699208444,0.9664246823956443,21087.0,4149.0,729.0,747.0,2,5,2,100,0.8043649792671204,81.73854447439352
200,Escenario 2,KNN,20.689672300002712,0.9573599880203654,0.9780549780549781,0.9695887148484016,0.9738034453414292,0.9695887148484016,0.9026240262402624,0.9780549780549781,0.0973759737597376,0.9712702214147421,0.9763499179072813,21170.0,4403.0,475.0,664.0,2,5,2,100,0.8043649792671204,81.73854447439352
200,Escenario 2,Naïve Bayes,0.35388249999959953,0.5840071877807727,0.9550161262943473,0.5153430429605202,0.6694431223227034,0.5153430429605202,0.8913489134891349,0.9550161262943473,0.10865108651086511,0.5676062874553562,0.815811606391926,11252.0,4348.0,530.0,10582.0,2,5,2,100,0.8043649792671204,81.73854447439352
200,Escenario 2,SVM,3.5722430999958306,0.9876460017969452,0.9855491329479769,0.9995419987175964,0.992496248124062,0.9995419987175964,0.9343993439934399,0.9855491329479769,0.06560065600656007,0.9967117281695287,0.9883162756996648,21824.0,4558.0,320.0,10.0,2,5,2,100,0.8043649792671204,81.73854447439352
